item_name,item_code,kind_name,kind_code,rank,rank_code,unit,day1,dpr1,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7,date
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (11/08),"4,160",1일전 (11/07),"4,160",1주일전 (11/01),"4,223",2주일전 (10/25),"4,228",1개월전,413,1년전,313,일평년,317,2022-11-08
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (11/08),"3,518",1일전 (11/07),"3,518",1주일전 (11/01),"3,513",2주일전 (10/25),"3,554",1개월전,366,1년전,235,일평년,235,2022-11-08
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (11/09),"2,659",1일전 (11/08),"2,659",1주일전 (11/02),"2,660",2주일전 (10/26),"2,567",1개월전,"48,653",1년전,"55,476",일평년,"53,389",2022-11-09
고구마,151,밤(1kg),00,상품,04,1kg,당일 (11/09),"5,271",1일전 (11/08),"5,228",1주일전 (11/02),"4,926",2주일전 (10/26),"4,876",1개월전,"5,454",1년전,"5,400",일평년,"5,018",2022-11-09
고구마,151,밤(1kg),00,중품,05,1kg,당일 (11/09),"4,103",1일전 (11/08),"4,103",1주일전 (11/02),"4,120",2주일전 (10/26),"4,153",1개월전,"4,202",1년전,"4,436",일평년,"4,193",2022-11-09
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (11/09),"4,165",1일전 (11/08),"4,160",1주일전 (11/02),"4,238",2주일전 (10/26),"4,203",1개월전,413,1년전,313,일평년,317,2022-11-09
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (11/09),"3,518",1일전 (11/08),"3,518",1주일전 (11/02),"3,546",2주일전 (10/26),"3,554",1개월전,366,1년전,235,일평년,235,2022-11-09
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (11/10),"2,649",1일전 (11/09),"2,659",1주일전 (11/03),"2,644",2주일전 (10/27),"2,651",1개월전,"48,653",1년전,"55,476",일평년,"53,389",2022-11-10
고구마,151,밤(1kg),00,상품,04,1kg,당일 (11/10),"5,202",1일전 (11/09),"5,271",1주일전 (11/03),"5,323",2주일전 (10/27),"4,995",1개월전,"5,454",1년전,"5,400",일평년,"5,018",2022-11-10
고구마,151,밤(1kg),00,중품,05,1kg,당일 (11/10),"4,103",1일전 (11/09),"4,103",1주일전 (11/03),"4,120",2주일전 (10/27),"4,153",1개월전,"4,202",1년전,"4,436",일평년,"4,193",2022-11-10
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (11/10),"4,182",1일전 (11/09),"4,165",1주일전 (11/03),"4,163",2주일전 (10/27),"4,193",1개월전,413,1년전,313,일평년,317,2022-11-10
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (11/10),"3,657",1일전 (11/09),"3,518",1주일전 (11/03),"3,535",2주일전 (10/27),"3,509",1개월전,366,1년전,235,일평년,235,2022-11-10
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (11/11),"2,653",1일전 (11/10),"2,649",1주일전 (11/04),"2,643",2주일전 (10/28),"2,654",1개월전,"48,812",1년전,"55,408",일평년,"53,499",2022-11-11
고구마,151,밤(1kg),00,상품,04,1kg,당일 (11/11),"5,202",1일전 (11/10),"5,202",1주일전 (11/04),"5,278",2주일전 (10/28),"4,923",1개월전,"5,173",1년전,"5,492",일평년,"5,052",2022-11-11
고구마,151,밤(1kg),00,중품,05,1kg,당일 (11/11),"4,103",1일전 (11/10),"4,103",1주일전 (11/04),"4,120",2주일전 (10/28),"4,153",1개월전,"4,127",1년전,"4,415",일평년,"4,161",2022-11-11
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (11/11),"4,182",1일전 (11/10),"4,182",1주일전 (11/04),"4,160",2주일전 (10/28),"4,225",1개월전,418,1년전,316,일평년,321,2022-11-11
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (11/11),"3,657",1일전 (11/10),"3,657",1주일전 (11/04),"3,509",2주일전 (10/28),"3,535",1개월전,365,1년전,230,일평년,230,2022-11-11
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (11/12),-,1일전 (11/11),"2,653",1주일전 (11/05),-,2주일전 (10/29),-,1개월전,"48,812",1년전,"55,408",일평년,"53,499",2022-11-12
고구마,151,밤(1kg),00,상품,04,1kg,당일 (11/12),-,1일전 (11/11),"5,202",1주일전 (11/05),-,2주일전 (10/29),-,1개월전,"5,173",1년전,"5,492",일평년,"5,052",2022-11-12
고구마,151,밤(1kg),00,중품,05,1kg,당일 (11/12),-,1일전 (11/11),"4,103",1주일전 (11/05),-,2주일전 (10/29),-,1개월전,"4,127",1년전,"4,415",일평년,"4,161",2022-11-12
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (11/12),-,1일전 (11/11),"4,182",1주일전 (11/05),-,2주일전 (10/29),-,1개월전,418,1년전,316,일평년,321,2022-11-12
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (11/12),-,1일전 (11/11),"3,657",1주일전 (11/05),-,2주일전 (10/29),-,1개월전,365,1년전,230,일평년,230,2022-11-12
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (11/14),"2,653",1일전 (11/13),-,1주일전 (11/07),"2,664",2주일전 (10/31),"2,659",1개월전,"48,812",1년전,"55,408",일평년,"53,499",2022-11-14
고구마,151,밤(1kg),00,상품,04,1kg,당일 (11/14),"5,133",1일전 (11/13),-,1주일전 (11/07),"5,190",2주일전 (10/31),"4,941",1개월전,"5,173",1년전,"5,492",일평년,"5,052",2022-11-14
고구마,151,밤(1kg),00,중품,05,1kg,당일 (11/14),"4,103",1일전 (11/13),-,1주일전 (11/07),"4,103",2주일전 (10/31),"4,120",1개월전,"4,127",1년전,"4,415",일평년,"4,161",2022-11-14
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (11/14),"4,177",1일전 (11/13),-,1주일전 (11/07),"4,160",2주일전 (10/31),"4,223",1개월전,418,1년전,316,일평년,321,2022-11-14
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (11/14),"3,657",1일전 (11/13),-,1주일전 (11/07),"3,518",2주일전 (10/31),"3,513",1개월전,365,1년전,230,일평년,230,2022-11-14
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (11/15),"2,648",1일전 (11/14),"2,653",1주일전 (11/08),"2,659",2주일전 (11/01),"2,660",1개월전,"48,812",1년전,"55,408",일평년,"53,499",2022-11-15
고구마,151,밤(1kg),00,상품,04,1kg,당일 (11/15),"5,133",1일전 (11/14),"5,133",1주일전 (11/08),"5,228",2주일전 (11/01),"4,926",1개월전,"5,173",1년전,"5,492",일평년,"5,052",2022-11-15
고구마,151,밤(1kg),00,중품,05,1kg,당일 (11/15),"4,103",1일전 (11/14),"4,103",1주일전 (11/08),"4,103",2주일전 (11/01),"4,120",1개월전,"4,127",1년전,"4,415",일평년,"4,161",2022-11-15
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (11/15),"4,177",1일전 (11/14),"4,177",1주일전 (11/08),"4,160",2주일전 (11/01),"4,223",1개월전,418,1년전,316,일평년,321,2022-11-15
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (11/15),"3,657",1일전 (11/14),"3,657",1주일전 (11/08),"3,518",2주일전 (11/01),"3,513",1개월전,365,1년전,230,일평년,230,2022-11-15
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (11/16),"2,660",1일전 (11/15),"2,648",1주일전 (11/09),"2,659",2주일전 (11/02),"2,660",1개월전,"48,812",1년전,"55,408",일평년,"53,499",2022-11-16
고구마,151,밤(1kg),00,상품,04,1kg,당일 (11/16),"5,144",1일전 (11/15),"5,133",1주일전 (11/09),"5,271",2주일전 (11/02),"4,926",1개월전,"5,173",1년전,"5,492",일평년,"5,052",2022-11-16
고구마,151,밤(1kg),00,중품,05,1kg,당일 (11/16),"4,103",1일전 (11/15),"4,103",1주일전 (11/09),"4,103",2주일전 (11/02),"4,120",1개월전,"4,127",1년전,"4,415",일평년,"4,161",2022-11-16
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (11/16),"4,177",1일전 (11/15),"4,177",1주일전 (11/09),"4,165",2주일전 (11/02),"4,238",1개월전,418,1년전,316,일평년,321,2022-11-16
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (11/16),"3,657",1일전 (11/15),"3,657",1주일전 (11/09),"3,518",2주일전 (11/02),"3,546",1개월전,365,1년전,230,일평년,230,2022-11-16
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (11/17),"2,660",1일전 (11/16),"2,660",1주일전 (11/10),"2,649",2주일전 (11/03),"2,644",1개월전,"48,812",1년전,"55,408",일평년,"53,499",2022-11-17
고구마,151,밤(1kg),00,상품,04,1kg,당일 (11/17),"5,168",1일전 (11/16),"5,144",1주일전 (11/10),"5,202",2주일전 (11/03),"5,323",1개월전,"5,173",1년전,"5,492",일평년,"5,052",2022-11-17
고구마,151,밤(1kg),00,중품,05,1kg,당일 (11/17),"4,103",1일전 (11/16),"4,103",1주일전 (11/10),"4,103",2주일전 (11/03),"4,120",1개월전,"4,127",1년전,"4,415",일평년,"4,161",2022-11-17
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (11/17),"4,177",1일전 (11/16),"4,177",1주일전 (11/10),"4,182",2주일전 (11/03),"4,163",1개월전,418,1년전,316,일평년,321,2022-11-17
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (11/17),"3,657",1일전 (11/16),"3,657",1주일전 (11/10),"3,657",2주일전 (11/03),"3,535",1개월전,365,1년전,230,일평년,230,2022-11-17
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (11/18),"2,660",1일전 (11/17),"2,660",1주일전 (11/11),"2,653",2주일전 (11/04),"2,643",1개월전,"48,812",1년전,"55,408",일평년,"53,499",2022-11-18
고구마,151,밤(1kg),00,상품,04,1kg,당일 (11/18),"4,557",1일전 (11/17),"5,168",1주일전 (11/11),"5,202",2주일전 (11/04),"5,278",1개월전,"5,173",1년전,"5,492",일평년,"5,052",2022-11-18
고구마,151,밤(1kg),00,중품,05,1kg,당일 (11/18),"4,103",1일전 (11/17),"4,103",1주일전 (11/11),"4,103",2주일전 (11/04),"4,120",1개월전,"4,127",1년전,"4,415",일평년,"4,161",2022-11-18
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (11/18),"4,175",1일전 (11/17),"4,177",1주일전 (11/11),"4,182",2주일전 (11/04),"4,160",1개월전,418,1년전,316,일평년,321,2022-11-18
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (11/18),"3,652",1일전 (11/17),"3,657",1주일전 (11/11),"3,657",2주일전 (11/04),"3,509",1개월전,365,1년전,230,일평년,230,2022-11-18
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (11/19),-,1일전 (11/18),"2,660",1주일전 (11/12),-,2주일전 (11/05),-,1개월전,"48,812",1년전,"55,408",일평년,"53,499",2022-11-19
고구마,151,밤(1kg),00,상품,04,1kg,당일 (11/19),-,1일전 (11/18),"4,557",1주일전 (11/12),-,2주일전 (11/05),-,1개월전,"5,173",1년전,"5,492",일평년,"5,052",2022-11-19
고구마,151,밤(1kg),00,중품,05,1kg,당일 (11/19),-,1일전 (11/18),"4,103",1주일전 (11/12),-,2주일전 (11/05),-,1개월전,"4,127",1년전,"4,415",일평년,"4,161",2022-11-19
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (11/19),-,1일전 (11/18),"4,175",1주일전 (11/12),-,2주일전 (11/05),-,1개월전,418,1년전,316,일평년,321,2022-11-19
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (11/19),-,1일전 (11/18),"3,652",1주일전 (11/12),-,2주일전 (11/05),-,1개월전,365,1년전,230,일평년,230,2022-11-19
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (11/21),"2,665",1일전 (11/20),-,1주일전 (11/14),"2,653",2주일전 (11/07),"2,664",1개월전,"50,961",1년전,"55,245",일평년,"53,723",2022-11-21
고구마,151,밤(1kg),00,상품,04,1kg,당일 (11/21),"5,083",1일전 (11/20),-,1주일전 (11/14),"5,133",2주일전 (11/07),"5,190",1개월전,"4,939",1년전,"5,343",일평년,"5,031",2022-11-21
고구마,151,밤(1kg),00,중품,05,1kg,당일 (11/21),"4,103",1일전 (11/20),-,1주일전 (11/14),"4,103",2주일전 (11/07),"4,103",1개월전,"4,133",1년전,"4,415",일평년,"4,137",2022-11-21
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (11/21),"4,267",1일전 (11/20),-,1주일전 (11/14),"4,177",2주일전 (11/07),"4,160",1개월전,422,1년전,322,일평년,327,2022-11-21
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (11/21),"3,692",1일전 (11/20),-,1주일전 (11/14),"3,657",2주일전 (11/07),"3,518",1개월전,356,1년전,223,일평년,228,2022-11-21
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (11/22),"2,665",1일전 (11/21),"2,665",1주일전 (11/15),"2,648",2주일전 (11/08),"2,659",1개월전,"50,961",1년전,"55,245",일평년,"53,723",2022-11-22
고구마,151,밤(1kg),00,상품,04,1kg,당일 (11/22),"5,219",1일전 (11/21),"5,083",1주일전 (11/15),"5,133",2주일전 (11/08),"5,228",1개월전,"4,939",1년전,"5,343",일평년,"5,031",2022-11-22
고구마,151,밤(1kg),00,중품,05,1kg,당일 (11/22),"4,103",1일전 (11/21),"4,103",1주일전 (11/15),"4,103",2주일전 (11/08),"4,103",1개월전,"4,133",1년전,"4,415",일평년,"4,137",2022-11-22
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (11/22),"4,267",1일전 (11/21),"4,267",1주일전 (11/15),"4,177",2주일전 (11/08),"4,160",1개월전,422,1년전,322,일평년,327,2022-11-22
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (11/22),"3,692",1일전 (11/21),"3,692",1주일전 (11/15),"3,657",2주일전 (11/08),"3,518",1개월전,356,1년전,223,일평년,228,2022-11-22
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (11/23),"2,665",1일전 (11/22),"2,665",1주일전 (11/16),"2,660",2주일전 (11/09),"2,659",1개월전,"50,961",1년전,"55,245",일평년,"53,723",2022-11-23
고구마,151,밤(1kg),00,상품,04,1kg,당일 (11/23),"5,217",1일전 (11/22),"5,219",1주일전 (11/16),"5,144",2주일전 (11/09),"5,271",1개월전,"4,939",1년전,"5,343",일평년,"5,031",2022-11-23
고구마,151,밤(1kg),00,중품,05,1kg,당일 (11/23),"4,103",1일전 (11/22),"4,103",1주일전 (11/16),"4,103",2주일전 (11/09),"4,103",1개월전,"4,133",1년전,"4,415",일평년,"4,137",2022-11-23
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (11/23),"4,267",1일전 (11/22),"4,267",1주일전 (11/16),"4,177",2주일전 (11/09),"4,165",1개월전,422,1년전,322,일평년,327,2022-11-23
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (11/23),"3,692",1일전 (11/22),"3,692",1주일전 (11/16),"3,657",2주일전 (11/09),"3,518",1개월전,356,1년전,223,일평년,228,2022-11-23
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (11/24),"2,690",1일전 (11/23),"2,665",1주일전 (11/17),"2,660",2주일전 (11/10),"2,649",1개월전,"50,961",1년전,"55,245",일평년,"53,723",2022-11-24
고구마,151,밤(1kg),00,상품,04,1kg,당일 (11/24),"5,161",1일전 (11/23),"5,217",1주일전 (11/17),"5,168",2주일전 (11/10),"5,202",1개월전,"4,939",1년전,"5,343",일평년,"5,031",2022-11-24
고구마,151,밤(1kg),00,중품,05,1kg,당일 (11/24),"4,103",1일전 (11/23),"4,103",1주일전 (11/17),"4,103",2주일전 (11/10),"4,103",1개월전,"4,133",1년전,"4,415",일평년,"4,137",2022-11-24
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (11/24),"4,210",1일전 (11/23),"4,267",1주일전 (11/17),"4,177",2주일전 (11/10),"4,182",1개월전,422,1년전,322,일평년,327,2022-11-24
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (11/24),"3,495",1일전 (11/23),"3,692",1주일전 (11/17),"3,657",2주일전 (11/10),"3,657",1개월전,356,1년전,223,일평년,228,2022-11-24
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (11/25),"2,690",1일전 (11/24),"2,690",1주일전 (11/18),"2,660",2주일전 (11/11),"2,653",1개월전,"50,961",1년전,"55,245",일평년,"53,723",2022-11-25
고구마,151,밤(1kg),00,상품,04,1kg,당일 (11/25),"5,188",1일전 (11/24),"5,161",1주일전 (11/18),"4,557",2주일전 (11/11),"5,202",1개월전,"4,939",1년전,"5,343",일평년,"5,031",2022-11-25
고구마,151,밤(1kg),00,중품,05,1kg,당일 (11/25),"4,262",1일전 (11/24),"4,103",1주일전 (11/18),"4,103",2주일전 (11/11),"4,103",1개월전,"4,133",1년전,"4,415",일평년,"4,137",2022-11-25
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (11/25),"4,210",1일전 (11/24),"4,210",1주일전 (11/18),"4,175",2주일전 (11/11),"4,182",1개월전,422,1년전,322,일평년,327,2022-11-25
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (11/25),"3,527",1일전 (11/24),"3,495",1주일전 (11/18),"3,652",2주일전 (11/11),"3,657",1개월전,356,1년전,223,일평년,228,2022-11-25
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (11/26),-,1일전 (11/25),"2,690",1주일전 (11/19),-,2주일전 (11/12),-,1개월전,"50,961",1년전,"55,245",일평년,"53,723",2022-11-26
고구마,151,밤(1kg),00,상품,04,1kg,당일 (11/26),-,1일전 (11/25),"5,188",1주일전 (11/19),-,2주일전 (11/12),-,1개월전,"4,939",1년전,"5,343",일평년,"5,031",2022-11-26
고구마,151,밤(1kg),00,중품,05,1kg,당일 (11/26),-,1일전 (11/25),"4,262",1주일전 (11/19),-,2주일전 (11/12),-,1개월전,"4,133",1년전,"4,415",일평년,"4,137",2022-11-26
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (11/26),-,1일전 (11/25),"4,210",1주일전 (11/19),-,2주일전 (11/12),-,1개월전,422,1년전,322,일평년,327,2022-11-26
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (11/26),-,1일전 (11/25),"3,527",1주일전 (11/19),-,2주일전 (11/12),-,1개월전,356,1년전,223,일평년,228,2022-11-26
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (11/28),"2,690",1일전 (11/27),-,1주일전 (11/21),"2,665",2주일전 (11/14),"2,653",1개월전,"50,961",1년전,"55,245",일평년,"53,723",2022-11-28
고구마,151,밤(1kg),00,상품,04,1kg,당일 (11/28),"5,165",1일전 (11/27),-,1주일전 (11/21),"5,083",2주일전 (11/14),"5,133",1개월전,"4,939",1년전,"5,343",일평년,"5,031",2022-11-28
고구마,151,밤(1kg),00,중품,05,1kg,당일 (11/28),"4,262",1일전 (11/27),-,1주일전 (11/21),"4,103",2주일전 (11/14),"4,103",1개월전,"4,133",1년전,"4,415",일평년,"4,137",2022-11-28
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (11/28),"4,199",1일전 (11/27),-,1주일전 (11/21),"4,267",2주일전 (11/14),"4,177",1개월전,422,1년전,322,일평년,327,2022-11-28
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (11/28),"3,558",1일전 (11/27),-,1주일전 (11/21),"3,692",2주일전 (11/14),"3,657",1개월전,356,1년전,223,일평년,228,2022-11-28
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (11/29),"2,690",1일전 (11/28),"2,690",1주일전 (11/22),"2,665",2주일전 (11/15),"2,648",1개월전,"50,961",1년전,"55,245",일평년,"53,723",2022-11-29
고구마,151,밤(1kg),00,상품,04,1kg,당일 (11/29),"5,159",1일전 (11/28),"5,165",1주일전 (11/22),"5,219",2주일전 (11/15),"5,133",1개월전,"4,939",1년전,"5,343",일평년,"5,031",2022-11-29
고구마,151,밤(1kg),00,중품,05,1kg,당일 (11/29),"4,093",1일전 (11/28),"4,262",1주일전 (11/22),"4,103",2주일전 (11/15),"4,103",1개월전,"4,133",1년전,"4,415",일평년,"4,137",2022-11-29
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (11/29),"4,205",1일전 (11/28),"4,199",1주일전 (11/22),"4,267",2주일전 (11/15),"4,177",1개월전,422,1년전,322,일평년,327,2022-11-29
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (11/29),"3,558",1일전 (11/28),"3,558",1주일전 (11/22),"3,692",2주일전 (11/15),"3,657",1개월전,356,1년전,223,일평년,228,2022-11-29
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (11/30),"2,690",1일전 (11/29),"2,690",1주일전 (11/23),"2,665",2주일전 (11/16),"2,660",1개월전,"50,961",1년전,"55,245",일평년,"53,723",2022-11-30
고구마,151,밤(1kg),00,상품,04,1kg,당일 (11/30),"5,166",1일전 (11/29),"5,159",1주일전 (11/23),"5,217",2주일전 (11/16),"5,144",1개월전,"4,939",1년전,"5,343",일평년,"5,031",2022-11-30
고구마,151,밤(1kg),00,중품,05,1kg,당일 (11/30),"4,093",1일전 (11/29),"4,093",1주일전 (11/23),"4,103",2주일전 (11/16),"4,103",1개월전,"4,133",1년전,"4,415",일평년,"4,137",2022-11-30
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (11/30),"4,223",1일전 (11/29),"4,205",1주일전 (11/23),"4,267",2주일전 (11/16),"4,177",1개월전,422,1년전,322,일평년,327,2022-11-30
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (11/30),"3,526",1일전 (11/29),"3,558",1주일전 (11/23),"3,692",2주일전 (11/16),"3,657",1개월전,356,1년전,223,일평년,228,2022-11-30
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/01),"2,562",1일전 (11/30),"2,690",1주일전 (11/24),"2,690",2주일전 (11/17),"2,660",1개월전,"53,096",1년전,"55,253",일평년,"53,719",2022-12-01
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/01),"5,283",1일전 (11/30),"5,166",1주일전 (11/24),"5,161",2주일전 (11/17),"5,168",1개월전,"5,168",1년전,"5,214",일평년,"4,999",2022-12-01
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/01),"4,093",1일전 (11/30),"4,093",1주일전 (11/24),"4,103",2주일전 (11/17),"4,103",1개월전,"4,112",1년전,"4,439",일평년,"4,168",2022-12-01
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/01),"4,192",1일전 (11/30),"4,223",1주일전 (11/24),"4,210",2주일전 (11/17),"4,177",1개월전,418,1년전,328,일평년,334,2022-12-01
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/01),"3,500",1일전 (11/30),"3,526",1주일전 (11/24),"3,495",2주일전 (11/17),"3,657",1개월전,354,1년전,229,일평년,233,2022-12-01
